target,feature_1,feature_2,feature_3,feature_4,feature_5,spectator_1,spectator_2
0,0.149448175469,-0.717444289321,0.963493349586,1.09241666801,-0.50921718315,0.485425,0.8199
0,1.74062119462,0.0398659468329,0.454526392947,0.434672723366,-1.30512584362,0.467875,0.07405
0,-0.402453912423,-0.0593165240493,0.454526392947,0.434672723366,1.06516780487,0.054225,0.352275
0,-0.429581633129,-1.11839108545,-0.437222491353,-0.520593468901,-0.620619509655,0.14795,0.396625
0,-1.75534683471,-1.3189076151,1.78199528886,1.52966367253,-0.114363054545,0.8212,0.63105
0,-0.320485922874,-0.71963460463,0.919756538092,0.0746414421566,0.423610358055,0.4935,0.7489
0,1.22347590348,-0.0877190226695,-0.335497274953,-0.439637052786,1.20864307523,0.21805,0.6715
0,0.464066642492,-2.10835839917,1.82368306864,1.85183165877,-0.456820597036,0.8216,0.461975
0,-0.807896788893,-1.40742973203,1.70229543576,1.97340006698,-0.658681990755,0.311575,0.497625
0,2.00652747889,0.124335045856,-0.033971346109,-0.0543579253139,-1.42988509696,0.243925,0.478625
0,1.84629075083,-1.71361204461,1.21268572399,1.23966318356,-1.87749705935,0.17435,0.2022
0,-0.765120153632,-0.610168792824,0.0579982782216,-0.124461350778,1.09173408228,0.267975,0.7195
0,0.224587744271,-0.587154421836,0.454526392947,0.434672723366,1.93901098969,0.007325,0.119475
0,2.10720285006,-2.04050553816,0.892266697235,0.916222894092,-2.39434674444,0.31265,0.1091
0,0.0235644864343,-0.43625738085,0.454526392947,0.434672723366,1.40894984218,0.003125,0.097
0,0.586856629476,0.376964482447,0.643191265804,0.657825915077,1.52263519265,0.56895,0.09685
0,0.685624385568,-0.567536110647,1.01900624866,0.792532927691,-1.6196848139,0.543575,0.8014
0,0.490613268635,0.0344102625347,0.454526392947,0.434672723366,-0.377368194166,0.080575,0.059175
0,-1.30792131224,-1.43372764473,-0.308108202447,-0.393500303326,1.31741367373,0.056125,0.4667
0,1.37752497065,-0.475753501673,-0.349252174035,-0.432882684605,0.193522227556,0.16905,0.4077
0,0.829891731892,-0.205412314286,1.66858325349,1.57850343335,-0.255418349294,0.60245,0.658675
0,1.11710367353,-0.924357912234,1.36262730146,0.788934996544,0.371788938618,0.8463,0.549925
0,-0.393297181092,-0.950122523167,-0.0415593239408,-0.106923083731,0.301478030893,0.2301,0.353
0,1.08878207053,0.121619966367,1.21582918145,1.16221042762,-1.89569792399,0.470825,0.507175
0,-0.255936331744,-1.41149061822,1.06882174286,1.09059756838,-0.302986696539,0.370625,0.325525
0,1.60999018052,-0.0717510861843,-0.450846756305,-0.417107198315,-0.542607607442,0.612475,0.783825
0,0.831307391594,-0.673074336287,0.889284871406,-0.184080887278,-0.180258033958,0.598475,0.687775
0,1.29505864386,0.369238448175,-0.950811645183,-1.05189004452,-0.790390069315,0.3614,0.605
0,0.418611614419,-0.736625702816,-0.181340905876,1.42849302783,-0.28029654667,0.90175,0.89815
0,1.11768863112,-0.618645379447,0.454526392947,0.434672723366,2.15643133613,0.053975,0.22905
0,0.671817321701,0.0476439559545,0.69812344047,0.71809291241,2.78516797538,0.0655,0.142825
0,1.1910091318,-0.298331715876,0.454526392947,0.434672723366,0.743795835483,0.0152,0.263825
0,1.33431696495,0.450638657885,0.874860157615,0.898535740128,0.854911759452,0.19835,0.362975
0,0.0857690629703,-0.680717912299,-0.157881723451,-0.618645379447,0.956241970606,0.41335,0.834675
0,-0.254512044791,-1.01260263656,1.28283468375,-0.283491625967,1.29607397543,0.4521,0.632575
0,1.8316740304,0.0811784969697,1.04364427607,1.06804547341,0.748514304813,0.0868,0.177825
0,-1.12923194764,-0.701245210037,0.0998668935976,0.0547972390732,-0.427040265567,0.392725,0.12275
0,1.56813341377,-1.13113090084,0.598584492124,0.611528132171,-1.15095682046,0.2311,0.114975
0,-1.87494711075,-1.65045455921,-0.596412038732,-0.669620096058,-0.497268105628,0.2456,0.191525
0,1.1452635506,-1.07004289781,-0.168932163439,-0.218358240124,2.54111363278,0.1974,0.741025
0,0.761597947859,-0.0988592804087,0.639727152076,1.23683054399,0.496346449236,0.39935,0.8207
0,2.0032543001,0.0615138306498,0.0959629479003,0.0493379206412,-0.267804248907,0.19165,0.1344
0,1.29014591651,0.127556446678,0.454526392947,0.434672723366,1.59304542949,0.016625,0.0482
0,1.64972106368,-0.301871529555,-0.347054999402,-0.478843454854,0.120673057519,0.268275,0.700225
0,0.317189258387,-1.61435706001,1.49889836738,1.5392224446,0.355853874994,0.269675,0.3551
0,-1.03858023924,-0.357590217749,0.465602574266,1.79095821874,-0.827241842202,0.647475,0.805325
0,0.640188589693,-0.124019292226,0.454526392947,0.434672723366,0.881587346996,0.314,0.000775
0,0.325701776515,0.057684425108,0.13824094032,0.105221564132,1.7463508784,0.487875,0.38665
0,-0.521382987994,-1.40574452616,2.19240882472,2.15451253527,-0.971297808075,0.5767,0.419525
0,-0.347853777599,-0.890774794304,0.779050444568,0.799846047737,-0.137608294292,0.213825,0.63035
0,0.858710963987,-0.263973939457,0.99178995244,0.801918679647,-0.401366920873,0.2778,0.75135
0,1.45074815863,0.293683190789,0.583658638719,0.594167631179,0.679296521555,0.1753,0.340275
0,-0.365149248767,-0.761179267158,-0.0280152351797,0.78100424162,-1.27913363783,0.833175,0.947
0,-1.27432008841,-1.08144323133,1.03568311971,1.05965847628,-1.39821004899,0.4191,0.14675
0,1.27262821936,-1.09446748571,0.454526392947,0.434672723366,0.854009004873,0.17415,0.07125
0,1.38028146354,-0.358391970157,0.599709283765,0.613115457748,-0.653475157296,0.161175,0.412
0,0.796743525374,0.688957520788,0.0271375816094,-0.0332189331294,2.10720285006,0.050675,0.19135
0,1.86202192396,0.0541068935956,1.20565640726,1.23373947306,0.968589588726,0.318825,0.337475
0,-0.0606976540939,-0.743630576109,0.454526392947,0.434672723366,-0.0699292147924,0.095675,0.06135
0,1.61643637112,-1.54684759604,0.50316253928,0.500674814592,0.354318773453,0.12245,0.140025
0,0.383903462427,0.0078332934666,0.749675776763,0.772615446853,-0.370647631754,0.050875,0.13875
0,-0.582915775861,-0.542317212619,1.51766052627,0.820028254919,0.715095555645,0.58745,0.663475
0,0.783131321274,0.326957539872,-0.0315260720332,-0.096907314524,1.42140174321,0.0712,0.235275
0,0.302789875023,-1.1189768859,0.91517455569,0.734736477807,-0.774897888396,0.792175,0.915475
0,0.366154221,-0.314883644754,0.781429374647,1.01364956064,-0.0589398719661,0.414075,0.7313
0,0.485178121763,-0.124019292226,0.454526392947,0.434672723366,1.8276639613,0.212375,0.002425
0,0.834853853128,-0.0406185444791,1.1891008092,1.29101060553,-3.02944932685,0.414825,0.485975
0,0.566947280669,-0.124019292226,0.454526392947,0.434672723366,1.79002433116,0.005375,0.078
0,-0.582173234543,-0.710893877968,0.687686854304,0.707187444481,0.220990281704,0.166975,0.425675
0,1.14345434485,-1.79376929338,0.746939634517,0.769325673376,0.16619944017,0.2322,0.39275
0,-0.458769081304,-0.742639445968,0.78432403478,-0.214252701852,1.28155156554,0.440575,0.648675
0,-2.05530038675,-1.87640273002,-1.33355420428,-1.55414430099,-0.549226529926,0.463675,0.5436
0,-0.557479297357,0.520234703862,1.70176196068,1.75097625642,-0.923685660657,0.448525,0.340475
0,1.08482312794,-0.581727863805,1.10007372705,1.82733111262,-1.00281526962,0.42505,0.764525
0,-0.107238213779,-0.332051992157,0.500816886702,0.497622701318,0.332449322917,0.2083,0.10175
0,0.299576777391,-0.721015464693,0.454526392947,0.434672723366,0.156739697061,0.1135,0.079
0,0.199911239536,-0.350184817726,0.454526392947,0.434672723366,1.23132857149,0.236575,0.02155
0,-0.946781756301,-0.401502768859,1.77985312957,0.88177221483,-0.997648158136,0.508025,0.63905
0,1.46489341384,-1.42071372779,0.94668365842,0.968489420729,0.168042302062,0.408525,0.3766
0,-0.648131348233,-0.722235013309,0.642497826647,0.656892563818,1.87859364173,0.1683,0.232825
0,-0.50572459481,-1.25356543847,-0.172365745797,-0.524975820246,-0.730638482599,0.56675,0.74415
0,-0.0216213533528,-0.765372102828,1.84319873182,1.65660184056,-1.06726984702,0.5707,0.498175
0,2.21079552319,-1.57329727514,0.757834610231,0.779559843816,0.597535369437,0.4583,0.1203
0,-0.719878186056,-0.953770154327,0.583064322687,0.593420160514,1.1926665268,0.123575,0.120075
0,0.855363398101,-1.20345576333,2.65845428351,2.45470562263,1.26659539469,0.848525,0.529575
0,1.46434392935,-0.296170338042,0.708636628433,0.729411475999,1.50528819066,0.07775,0.47775
0,-1.07271279003,-0.715500228028,2.02273961775,1.68494076787,-1.51075846725,0.6995,0.626875
0,0.251341619435,-0.734736477807,1.00136578346,0.644964795299,0.33225065098,0.910575,0.933275
0,1.44076883752,-1.02069281436,0.454526392947,0.434672723366,-1.17661301662,0.06255,0.042175
0,-1.19547883671,-0.224523478512,1.41013440487,1.44556232564,1.01417343953,0.249,0.40495
0,2.14254066518,0.179175373372,1.06174822502,1.0844845807,0.288910328002,0.078675,0.165575
0,-0.2940103429,-0.366221232288,-0.842872062078,-0.726552720848,0.445580913743,0.656075,0.814875
0,-1.10976570768,-1.75886759703,-0.337354075433,-0.496275570061,1.69724685571,0.23165,0.67545
0,-0.584327490778,-0.791761079889,0.946977979402,1.04667391158,0.929654499396,0.378975,0.81855
0,1.01795361544,-0.116255565938,-0.309751416019,-0.0116560854127,0.492593276074,0.804125,0.97985
0,-0.943451522926,-0.0753955496476,1.92284116921,2.13759041939,0.35592063754,0.528225,0.485
0,-0.842425186313,-0.795883074178,0.807028610281,2.13208329081,-1.12014964022,0.63245,0.8224
0,-1.19215621028,-0.927051106778,0.509288525034,0.508147365575,0.957034186627,0.340475,0.082775
0,1.60361020451,-0.124019292226,0.454526392947,0.434672723366,0.0528517858299,0.0321,0.024125
0,-1.26310902791,-1.79502322293,-0.400823602965,-0.485601123115,0.914603158461,0.214275,0.4661
0,-1.04895245806,-1.20669402757,0.10188242523,0.0153537013979,-0.162515402584,0.37605,0.507675
0,1.11956307058,-2.2079178542,-0.222724412672,-0.303577231549,-1.08855538554,0.40895,0.382625
0,0.491532318137,-1.48346842311,1.07807564386,1.10076258417,-0.621455446799,0.3978,0.341375
0,0.604065643796,-0.500958968921,0.702688333095,0.577132427537,1.20126093215,0.876475,0.967075
0,-1.49755079117,-0.890681616203,0.61409886233,0.627319230919,-0.0429392005916,0.135175,0.158075
0,0.159595149683,0.00244396500072,1.47560485886,1.51331367781,0.381004377937,0.444575,0.252975
0,-0.644579072993,-0.79726007934,1.36899768036,1.53209092039,-0.0581865928302,0.66485,0.50575
0,-0.116129385632,0.192756081827,0.992507546532,1.01469759691,-0.505012580384,0.250275,0.147
0,-0.790047548783,-1.33370669434,1.21124896951,1.23871786585,-1.26199662727,0.23925,0.2722
0,-0.537242670621,0.293159812766,0.0804869185057,0.0292063710996,1.07695582802,0.0878,0.4681
0,1.48271555533,-0.248302971583,0.454526392947,0.434672723366,0.774559494364,0.264525,0.012625
0,-0.112723209506,-1.46930529973,1.55330619904,1.59527837135,-0.360597979455,0.523125,0.18495
0,1.67161634291,-0.210086707316,0.894882317716,0.918991534742,2.24998338561,0.2348,0.583525
0,-2.24217599432,-1.11991496613,-1.29043403898,-1.33401176754,-0.307845365578,0.223975,0.255275
0,-0.741236592334,-2.10605010786,0.73293184366,0.755998658525,-0.65456168442,0.50115,0.28885
0,-0.114867683922,-1.07293562634,1.07237863542,0.644579072993,-1.29941950929,0.519525,0.845975
0,1.45887323869,-0.544350938804,-0.602787595291,-0.742556884723,-0.253800095061,0.86015,0.8341
0,-1.1458674529,-1.11570133253,-0.193905342994,-0.111461996711,1.19292180157,0.330425,0.477125
0,0.419227330353,-1.80197079869,-0.419432604309,-0.50430082189,1.58397240013,0.14515,0.323625
0,-1.35851602874,-1.58463186799,-0.238878238868,-0.321673573382,-1.01606171258,0.366275,0.2092
0,1.44574050102,-0.530305693246,0.716714948942,0.739835195938,-0.630679661615,0.3722,0.25215
0,2.4716263843,0.122630122703,1.66656969014,1.7127964145,-0.736461318067,0.54405,0.2394
0,-0.728348957913,-0.666878101098,0.552800538105,0.450846756305,2.25393909142,0.2794,0.665175
0,-2.32917116183,-0.8937605888,-1.47300384131,-1.50334539406,-1.58993259281,0.340325,0.35085
0,2.24606257642,0.0245047436084,-0.0451346284814,-0.110327056822,-0.145900420033,0.811725,0.416725
0,0.0519105097482,-0.286232569435,2.87036363331,2.38887611478,-1.12403070544,0.48425,0.5171
0,1.2774313575,-1.6633119894,0.515433683229,0.516006313048,0.711055248628,0.118175,0.0997
0,-1.01344008696,-0.00350928678734,0.454526392947,0.434672723366,-0.727940516023,0.15735,0.0258
0,0.852025390251,0.175419524647,1.89005952145,1.92164851194,0.833434010732,0.75335,0.34
0,-1.26324818792,-1.86060484598,-0.409871790232,-0.49478768248,0.255094645068,0.40115,0.13725
0,0.422650878047,0.0205557993712,1.1367328076,1.45128685524,2.16680140866,0.4175,0.539325
0,0.483698299813,-0.85554410242,0.876607249888,0.901260180769,1.05877996516,0.244225,0.131625
0,-0.445580913743,-0.370781878065,0.901636490768,0.89245332475,0.283752576137,0.23965,0.7472
0,0.735639692614,-1.49085335525,-0.232048943097,-0.313961868467,-1.27220582086,0.433525,0.340575
0,1.79126986199,-0.461625367238,-0.239329619005,-0.322267568721,-1.19611931804,0.144325,0.389525
0,0.967188119924,-1.54539809841,0.865982059952,0.887332338142,0.798466200099,0.434975,0.12435
0,1.29912801579,-1.37284672978,-0.0399913781943,-0.0468283923844,0.391605125767,0.227725,0.503675
0,0.55396908992,-1.12144145194,0.454526392947,0.434672723366,1.60542639268,0.05505,0.075825
0,0.822662405132,-0.882049573099,0.529800872829,0.534132305801,1.603156983,0.1125,0.41595
0,-1.07796360144,-0.417790906586,0.454526392947,0.434672723366,0.423953123972,0.23515,0.035475
0,1.50102150291,0.014852318558,-0.00620394477668,-0.0761497000168,-1.57828565474,0.2766,0.674625
0,-0.815563207136,-1.1681407385,0.0344729654204,-0.0245674281811,0.64890466385,0.1227,0.25785
0,-0.872198679099,-0.83095332056,0.918513680645,1.75447003517,-2.35245392766,0.42055,0.7697
0,-2.33391830618,-2.33391830618,-2.33391830618,-2.33391830618,1.48838268603,0.001,0.0241
0,1.97471940099,0.760760719845,-1.04873521904,-1.12698221632,-1.12379500737,0.84875,0.4763
0,-0.0884739349262,-1.4954386497,1.52885658918,1.56985005219,0.416355344337,0.7071,0.447575
0,-0.802264453225,-1.66833118796,1.5758950151,1.61458775003,-0.343596177232,0.493575,0.21165
0,1.47560485886,-1.24849455826,-0.079732513162,-0.150335406573,0.489765282917,0.239925,0.1152
0,0.986882998149,-1.8353759814,1.91927136476,1.94437704436,-0.432745046824,0.41155,0.440175
0,-0.550392779572,-0.433364481447,0.723537050284,1.02280511312,0.137987875283,0.53325,0.815575
0,-0.338282911616,-0.124019292226,0.454526392947,0.434672723366,1.78107621968,0.2396,0.018725
0,0.692696557387,-0.246170823715,0.454526392947,0.434672723366,0.986271298702,0.022675,0.233125
0,0.474350479489,-1.19496680451,-0.13849401421,-0.214188581642,0.858258028326,0.132525,0.280375
0,1.21806308666,0.0589398719661,-0.345990306058,-0.424090244285,-0.782365164855,0.5463,0.841825
0,0.381880506561,-0.975323131268,0.548935084262,1.20061649381,-1.17899541893,0.447575,0.671625
0,-0.852115481801,-0.568493379339,1.43320241401,1.47115205499,-1.30821616716,0.422475,0.46455
0,-0.82759482498,-1.10283229644,1.63642820595,1.67798514002,-0.651769314166,0.30295,0.30725
0,0.788934996544,-0.508860512592,1.11921131362,1.14200967052,1.22321103163,0.517875,0.4252
0,-2.33391830618,-2.33391830618,-2.33391830618,-2.33391830618,0.837698599875,0.59795,0.94075
0,1.55435399714,0.75850286255,1.28012834881,1.30865866292,0.728512368693,0.5006,0.330575
0,0.493442441772,0.825919073647,1.58199811854,1.62271660535,-0.88956408152,0.358075,0.32325
0,0.887332338142,-0.253670663486,-0.45751628481,-0.655804376725,-0.167406768293,0.415625,0.8624
0,0.655726678798,0.172683772284,0.7420616235,0.765288114365,0.0361032887448,0.5775,0.14345
0,1.31711523807,-1.24481435017,0.666956374172,0.684277424042,-0.783812735319,0.11815,0.098625
0,0.0874044906741,-1.59037634095,1.04375231238,1.06815632964,-0.306203116078,0.4396,0.43985
0,1.72849230184,-1.37542410527,1.11383495058,1.13733085676,0.443989742504,0.431125,0.29025
0,0.288779657715,-0.4950710051,0.930716948904,-0.139000188617,0.225680404331,0.351925,0.5488
0,0.866529237456,-0.197418568487,0.116886495275,0.075458393868,2.51361739063,0.043225,0.09575
0,-1.71524673333,-1.17423727392,0.981390924246,1.00374819578,1.54004247609,0.460325,0.108525
0,-0.120609934119,-0.72426998534,0.774052069548,1.25260361118,-2.29908699214,0.509725,0.856875
0,0.631673878918,0.0892918134535,1.51865245551,1.55983025382,1.22307862787,0.53995,0.364125
0,-1.61297472069,-2.13269200743,0.988618155371,1.0108254082,-1.49295105255,0.102725,0.1941
0,1.09401135078,-0.251018249184,-0.242490651192,-0.325107120581,0.977745928527,0.05905,0.215275
0,0.541301190577,-0.664297376235,1.40255358811,1.43953147094,-1.71008584448,0.2561,0.3273
0,1.76687001333,0.287081391732,1.40188362864,1.43812003116,-1.35489817876,0.448225,0.357525
0,-0.224587744271,-0.706865605303,1.02980830792,1.05603986977,0.34885256262,0.488225,0.802975
0,1.12038437602,-1.32370812196,0.0687357011322,0.0173592726155,1.15766689172,0.032,0.108625
0,-0.792704513547,0.10087460819,-0.0139122356974,0.738435251009,-1.02906315201,0.3795,0.68575
0,-1.90025243591,-1.12226448925,-0.973811786014,-1.12167652793,0.0807383971121,0.51205,0.50175
0,-0.279775173547,-1.31995512809,0.749011954776,0.772108784176,1.16294948081,0.2783,0.430775
0,1.41098173406,-0.124019292226,0.454526392947,0.434672723366,0.317914227612,0.182975,0.007625
0,-0.678586340688,-0.596861280627,1.75068607125,1.69014613753,0.487929186999,0.625025,0.525975
0,-0.678744129071,-0.878264861667,1.15424436143,1.17661301662,0.638881536655,0.690475,0.20605
0,0.705659359785,-1.5547735946,0.0765267914163,0.0253196506538,0.864888482,0.140125,0.6365
0,0.0166698500413,-2.22397687728,-0.483486983195,-0.566358647198,-0.55163274066,0.143625,0.338925
0,-0.698683256455,-0.832990654462,1.50024867104,0.88965716697,-0.207716927135,0.6799,0.7921
0,0.463647942092,-1.73862923907,-0.0958999931776,-0.166453594321,0.0561152441478,0.22585,0.20335
0,-0.0243793747516,-1.88411072361,0.600459566507,0.614023194747,1.64122846021,0.21215,0.155675
0,-2.29732915197,-1.10007372705,-1.19024528259,-1.24359135367,-1.13351034349,0.30475,0.2238
0,2.55891305037,0.112912406842,-1.25356543847,-1.31384015906,0.269363462594,0.838675,0.487675
0,-0.437567272347,-0.95071317154,-0.372259029216,-0.401706554732,1.5841921462,0.261575,0.6802
0,1.7248750102,0.0894805631147,-0.633510999769,-0.756332278261,-0.456264205976,0.495075,0.52035
0,-0.511287152247,-1.24699317526,0.454526392947,0.434672723366,-0.422719399421,0.3927,0.037075
0,-0.677167004521,-1.46069194718,1.55582378757,1.55624434563,-0.337884803276,0.395725,0.4909
0,-1.60747595459,-0.821959407503,-0.168105859168,-0.24655840345,-1.87494711075,0.369025,0.33065
0,1.3841909295,-0.124019292226,0.454526392947,0.434672723366,1.31756293557,0.15955,0.004675
0,0.262741276627,-0.855363398101,1.34461375204,1.37801065004,-0.00144131175694,0.536425,0.248125
0,1.008009295,-0.0566173668369,0.54544136129,0.502949183895,1.26617621774,0.504125,0.909925
0,-0.233980651039,-0.263844166618,0.158770108505,0.136026919587,1.38304848424,0.157575,0.514675
0,1.29418942104,-0.905217825827,0.454526392947,0.434672723366,0.831484466198,0.086175,0.05255
0,1.6956615191,0.259045674198,-0.133876794986,-0.118022285517,-2.06895829964,0.3128,0.49675
0,1.1024870164,-0.0366049457959,2.2195401334,2.13391181677,-1.70577488979,0.563825,0.622
0,-0.629915303112,-0.34858618596,0.0627067779432,0.146027093703,1.41865370617,0.25745,0.489975
0,2.05789722698,0.103961375893,-0.903991327564,-1.36405581395,-0.0712484774418,0.608325,0.6863
0,-0.372124709226,-0.856357617839,0.474210228658,0.462810784988,1.45110724291,0.09565,0.0998
0,2.57582930355,-1.96989853832,1.09275815182,1.11546782227,-0.702207129603,0.3412,0.1288
0,1.61528033616,-0.382284972465,0.13969623661,0.107301241066,0.719959389356,0.06465,0.10325
0,-0.737941498266,-0.300953438603,0.514002847267,0.0357270519258,-0.255159383774,0.448125,0.737975
0,-1.060537806,-0.742556884723,1.83100363851,1.53371411394,-0.121683097492,0.32905,0.648975
0,3.09023230617,-2.05066070704,1.04224091088,1.06638420233,0.926473427993,0.41165,0.169
0,0.366690357373,0.276583416292,-0.0045746125567,-0.0692382211677,1.235888533,0.059075,0.1948
0,-1.01166135292,-0.921479766903,0.770505658107,0.792018310061,2.76455784467,0.14365,0.14495
0,0.685465854974,0.475542988701,0.957827003745,0.980275793797,0.059442076611,0.042975,0.10405
0,-1.92523472231,-1.61366550491,-0.246752207203,-0.329536778039,-0.129894368282,0.1556,0.4787
0,1.393396247,-0.699563409991,0.454526392947,0.434672723366,0.875411582278,0.01285,0.11365
0,-0.815126332701,-0.910421999639,-0.333972911108,-0.242490651192,0.288779657715,0.519375,0.749075
0,-0.613115457748,-0.674568423911,2.82351637124,2.50055179305,0.0196783019051,0.733925,0.386475
0,-0.610848321407,-1.60565378887,1.19356032884,1.22083103654,-0.421006959384,0.526475,0.363575
0,-0.225808970265,-1.3289938466,0.0665373783635,0.0144136116402,-0.855363398101,0.129225,0.236425
0,1.30527271936,-0.488211556095,0.454526392947,0.434672723366,1.74290620501,0.00045,0.09665
0,0.421349348479,-0.531748782857,2.12905149734,1.59126477791,-0.871282359486,0.7906,0.715
0,0.374543499199,-0.23121213891,1.31771222677,1.34911509646,1.04982190963,0.574525,0.2717
0,-0.52253196001,-1.09995896827,0.037357448685,-0.0206811574284,-0.180767594335,0.47125,0.1012
0,1.53351099371,-1.70792639956,0.796399274141,0.817487307147,1.75359458236,0.193125,0.163775
0,1.34214187062,-2.10203739721,0.0237525361759,-0.0374201582081,0.210599246925,0.111125,0.430825
0,0.0177353247491,0.487293998705,1.79033545355,1.83268116437,-0.660707364497,0.30665,0.459375
